#layer	date	x	y	size	intensity   comment	R	G	B
SB_HCR	2020-10-03	-147.375	-10.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	136.125	-10.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	147.375	-10.125	2.25	9.97E-01	255	0	0
SB_HCR	2020-10-03	149.625	-10.125	2.25	1.05E-01	255	0	0
SB_HCR	2020-10-03	167.625	-10.125	2.25	9.96E-01	255	0	0
SB_HCR	2020-10-03	174.375	-10.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	176.625	-10.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	178.875	-10.125	2.25	9.95E-01	255	0	0
SB_HCR	2020-10-03	-174.375	-10.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-129.375	-10.125	2.25	9.98E-01	255	0	0
SB_HCR	2020-10-03	-122.625	-10.125	2.25	2.73E-01	255	0	0
SB_HCR	2020-10-03	-120.375	-10.125	2.25	2.59E-01	255	0	0
SB_HCR	2020-10-03	-172.125	-10.125	2.25	9.96E-01	255	0	0
SB_HCR	2020-10-03	-111.375	-10.125	2.25	7.84E-01	255	0	0
SB_HCR	2020-10-03	-106.875	-10.125	2.25	8.19E-01	255	0	0
SB_HCR	2020-10-03	-102.375	-10.125	2.25	9.78E-01	255	0	0
SB_HCR	2020-10-03	-167.625	-10.125	2.25	4.54E-01	255	0	0
SB_HCR	2020-10-03	-165.375	-10.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-30.375	-10.125	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	-163.125	-10.125	2.25	9.97E-01	255	0	0
SB_HCR	2020-10-03	-7.875	-10.125	2.25	5.10E-01	255	0	0
SB_HCR	2020-10-03	-160.875	-10.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-158.625	-10.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	43.875	-10.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-178.875	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-156.375	-12.375	2.25	9.93E-01	255	0	0
SB_HCR	2020-10-03	55.125	-12.375	2.25	9.72E-01	255	0	0
SB_HCR	2020-10-03	59.625	-12.375	2.25	9.46E-01	255	0	0
SB_HCR	2020-10-03	61.875	-12.375	2.25	9.98E-01	255	0	0
SB_HCR	2020-10-03	-154.125	-12.375	2.25	7.04E-01	255	0	0
SB_HCR	2020-10-03	70.875	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	73.125	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	75.375	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-151.875	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	91.125	-12.375	2.25	5.32E-01	255	0	0
SB_HCR	2020-10-03	95.625	-12.375	2.25	6.97E-01	255	0	0
SB_HCR	2020-10-03	100.125	-12.375	2.25	7.03E-01	255	0	0
SB_HCR	2020-10-03	104.625	-12.375	2.25	9.98E-01	255	0	0
SB_HCR	2020-10-03	106.875	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	109.125	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	111.375	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	113.625	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	115.875	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	118.125	-12.375	2.25	9.38E-01	255	0	0
SB_HCR	2020-10-03	122.625	-12.375	2.25	9.03E-01	255	0	0
SB_HCR	2020-10-03	124.875	-12.375	2.25	1.26E-01	255	0	0
SB_HCR	2020-10-03	131.625	-12.375	2.25	9.93E-01	255	0	0
SB_HCR	2020-10-03	138.375	-12.375	2.25	9.85E-01	255	0	0
SB_HCR	2020-10-03	-145.125	-12.375	2.25	9.42E-01	255	0	0
SB_HCR	2020-10-03	160.875	-12.375	2.25	9.04E-01	255	0	0
SB_HCR	2020-10-03	163.125	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-142.875	-12.375	2.25	9.81E-01	255	0	0
SB_HCR	2020-10-03	-131.625	-12.375	2.25	9.49E-01	255	0	0
SB_HCR	2020-10-03	-129.375	-12.375	2.25	8.03E-01	255	0	0
SB_HCR	2020-10-03	-127.125	-12.375	2.25	7.54E-01	255	0	0
SB_HCR	2020-10-03	-124.875	-12.375	2.25	9.92E-01	255	0	0
SB_HCR	2020-10-03	-122.625	-12.375	2.25	8.53E-01	255	0	0
SB_HCR	2020-10-03	-115.875	-12.375	2.25	8.28E-01	255	0	0
SB_HCR	2020-10-03	-113.625	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-68.625	-12.375	2.25	9.39E-01	255	0	0
SB_HCR	2020-10-03	-167.625	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-37.125	-12.375	2.25	9.52E-01	255	0	0
SB_HCR	2020-10-03	-163.125	-12.375	2.25	8.50E-01	255	0	0
SB_HCR	2020-10-03	-21.375	-12.375	2.25	8.67E-01	255	0	0
SB_HCR	2020-10-03	-14.625	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-12.375	-12.375	2.25	8.20E-01	255	0	0
SB_HCR	2020-10-03	1.125	-12.375	2.25	1.48E-01	255	0	0
SB_HCR	2020-10-03	5.625	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	10.125	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-176.625	-14.625	2.25	9.98E-01	255	0	0
SB_HCR	2020-10-03	-156.375	-14.625	2.25	9.97E-01	255	0	0
SB_HCR	2020-10-03	55.125	-14.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	61.875	-14.625	2.25	6.04E-01	255	0	0
SB_HCR	2020-10-03	-154.125	-14.625	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	70.875	-14.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	73.125	-14.625	2.25	9.85E-01	255	0	0
SB_HCR	2020-10-03	75.375	-14.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	77.625	-14.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	79.875	-14.625	2.25	8.75E-01	255	0	0
SB_HCR	2020-10-03	88.875	-14.625	2.25	8.01E-01	255	0	0
SB_HCR	2020-10-03	93.375	-14.625	2.25	4.12E-01	255	0	0
SB_HCR	2020-10-03	95.625	-14.625	2.25	5.16E-01	255	0	0
SB_HCR	2020-10-03	100.125	-14.625	2.25	9.91E-01	255	0	0
SB_HCR	2020-10-03	106.875	-14.625	2.25	1.64E-01	255	0	0
SB_HCR	2020-10-03	109.125	-14.625	2.25	9.74E-01	255	0	0
SB_HCR	2020-10-03	113.625	-14.625	2.25	2.79E-01	255	0	0
SB_HCR	2020-10-03	118.125	-14.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	165.375	-14.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-142.875	-14.625	2.25	9.38E-01	255	0	0
SB_HCR	2020-10-03	-138.375	-14.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-136.125	-14.625	2.25	8.82E-01	255	0	0
SB_HCR	2020-10-03	-131.625	-14.625	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	-124.875	-14.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-122.625	-14.625	2.25	1.10E-01	255	0	0
SB_HCR	2020-10-03	-172.125	-14.625	2.25	3.03E-01	255	0	0
SB_HCR	2020-10-03	-106.875	-14.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-104.625	-14.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-102.375	-14.625	2.25	7.59E-01	255	0	0
SB_HCR	2020-10-03	-100.125	-14.625	2.25	3.01E-01	255	0	0
SB_HCR	2020-10-03	-165.375	-14.625	2.25	5.24E-01	255	0	0
SB_HCR	2020-10-03	-23.625	-14.625	2.25	3.20E-01	255	0	0
SB_HCR	2020-10-03	-14.625	-14.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-160.875	-14.625	2.25	7.29E-01	255	0	0
SB_HCR	2020-10-03	3.375	-14.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	5.625	-14.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	7.875	-14.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	10.125	-14.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	52.875	-16.875	2.25	5.26E-01	255	0	0
SB_HCR	2020-10-03	59.625	-16.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	61.875	-16.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	64.125	-16.875	2.25	7.34E-01	255	0	0
SB_HCR	2020-10-03	70.875	-16.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	73.125	-16.875	2.25	3.85E-01	255	0	0
SB_HCR	2020-10-03	75.375	-16.875	2.25	9.94E-01	255	0	0
SB_HCR	2020-10-03	77.625	-16.875	2.25	9.98E-01	255	0	0
SB_HCR	2020-10-03	79.875	-16.875	2.25	1.68E-01	255	0	0
SB_HCR	2020-10-03	88.875	-16.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	97.875	-16.875	2.25	1.37E-01	255	0	0
SB_HCR	2020-10-03	100.125	-16.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	104.625	-16.875	2.25	9.70E-01	255	0	0
SB_HCR	2020-10-03	109.125	-16.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	111.375	-16.875	2.25	4.75E-01	255	0	0
SB_HCR	2020-10-03	113.625	-16.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	115.875	-16.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-147.375	-16.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	147.375	-16.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	160.875	-16.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	163.125	-16.875	2.25	9.97E-01	255	0	0
SB_HCR	2020-10-03	165.375	-16.875	2.25	1.13E-01	255	0	0
SB_HCR	2020-10-03	169.875	-16.875	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	-136.125	-16.875	2.25	9.95E-01	255	0	0
SB_HCR	2020-10-03	-127.125	-16.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-122.625	-16.875	2.25	2.67E-01	255	0	0
SB_HCR	2020-10-03	-118.125	-16.875	2.25	9.62E-01	255	0	0
SB_HCR	2020-10-03	-115.875	-16.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-113.625	-16.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-111.375	-16.875	2.25	9.86E-01	255	0	0
SB_HCR	2020-10-03	-109.125	-16.875	2.25	9.56E-01	255	0	0
SB_HCR	2020-10-03	-64.125	-16.875	2.25	3.44E-01	255	0	0
SB_HCR	2020-10-03	-165.375	-16.875	2.25	9.57E-01	255	0	0
SB_HCR	2020-10-03	-28.125	-16.875	2.25	9.64E-01	255	0	0
SB_HCR	2020-10-03	-16.875	-16.875	2.25	1.06E-01	255	0	0
SB_HCR	2020-10-03	-14.625	-16.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-7.875	-16.875	2.25	3.40E-01	255	0	0
SB_HCR	2020-10-03	-160.875	-16.875	2.25	9.96E-01	255	0	0
SB_HCR	2020-10-03	3.375	-16.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	5.625	-16.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	7.875	-16.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-178.875	-19.125	2.25	8.39E-01	255	0	0
SB_HCR	2020-10-03	-156.375	-19.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	48.375	-19.125	2.25	1.11E-01	255	0	0
SB_HCR	2020-10-03	59.625	-19.125	2.25	7.88E-01	255	0	0
SB_HCR	2020-10-03	64.125	-19.125	2.25	2.80E-01	255	0	0
SB_HCR	2020-10-03	-154.125	-19.125	2.25	9.76E-01	255	0	0
SB_HCR	2020-10-03	70.875	-19.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	73.125	-19.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	75.375	-19.125	2.25	9.71E-01	255	0	0
SB_HCR	2020-10-03	77.625	-19.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-151.875	-19.125	2.25	3.89E-01	255	0	0
SB_HCR	2020-10-03	97.875	-19.125	2.25	7.50E-01	255	0	0
SB_HCR	2020-10-03	102.375	-19.125	2.25	8.64E-01	255	0	0
SB_HCR	2020-10-03	104.625	-19.125	2.25	9.66E-01	255	0	0
SB_HCR	2020-10-03	106.875	-19.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	109.125	-19.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	111.375	-19.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-149.625	-19.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	149.625	-19.125	2.25	9.72E-01	255	0	0
SB_HCR	2020-10-03	151.875	-19.125	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	167.625	-19.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-142.875	-19.125	2.25	2.13E-01	255	0	0
SB_HCR	2020-10-03	-140.625	-19.125	2.25	1.13E-01	255	0	0
SB_HCR	2020-10-03	-138.375	-19.125	2.25	1.33E-01	255	0	0
SB_HCR	2020-10-03	-131.625	-19.125	2.25	2.97E-01	255	0	0
SB_HCR	2020-10-03	-127.125	-19.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-124.875	-19.125	2.25	9.41E-01	255	0	0
SB_HCR	2020-10-03	-122.625	-19.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-120.375	-19.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-118.125	-19.125	2.25	9.88E-01	255	0	0
SB_HCR	2020-10-03	-115.875	-19.125	2.25	7.10E-01	255	0	0
SB_HCR	2020-10-03	-104.625	-19.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-100.125	-19.125	2.25	4.15E-01	255	0	0
SB_HCR	2020-10-03	-97.875	-19.125	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	-37.125	-19.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-30.375	-19.125	2.25	9.51E-01	255	0	0
SB_HCR	2020-10-03	-28.125	-19.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-12.375	-19.125	2.25	7.10E-01	255	0	0
SB_HCR	2020-10-03	5.625	-19.125	2.25	9.98E-01	255	0	0
SB_HCR	2020-10-03	7.875	-19.125	2.25	8.64E-01	255	0	0
SB_HCR	2020-10-03	48.375	-21.375	2.25	8.49E-01	255	0	0
SB_HCR	2020-10-03	50.625	-21.375	2.25	3.02E-01	255	0	0
SB_HCR	2020-10-03	57.375	-21.375	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	59.625	-21.375	2.25	1.82E-01	255	0	0
SB_HCR	2020-10-03	61.875	-21.375	2.25	9.52E-01	255	0	0
SB_HCR	2020-10-03	66.375	-21.375	2.25	7.46E-01	255	0	0
SB_HCR	2020-10-03	-154.125	-21.375	2.25	9.90E-01	255	0	0
SB_HCR	2020-10-03	73.125	-21.375	2.25	8.67E-01	255	0	0
SB_HCR	2020-10-03	77.625	-21.375	2.25	9.98E-01	255	0	0
SB_HCR	2020-10-03	82.125	-21.375	2.25	9.90E-01	255	0	0
SB_HCR	2020-10-03	86.625	-21.375	2.25	8.58E-01	255	0	0
SB_HCR	2020-10-03	88.875	-21.375	2.25	4.03E-01	255	0	0
SB_HCR	2020-10-03	91.125	-21.375	2.25	5.25E-01	255	0	0
SB_HCR	2020-10-03	93.375	-21.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	100.125	-21.375	2.25	9.47E-01	255	0	0
SB_HCR	2020-10-03	102.375	-21.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	106.875	-21.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	109.125	-21.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	111.375	-21.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	118.125	-21.375	2.25	9.97E-01	255	0	0
SB_HCR	2020-10-03	124.875	-21.375	2.25	2.35E-01	255	0	0
SB_HCR	2020-10-03	151.875	-21.375	2.25	8.53E-01	255	0	0
SB_HCR	2020-10-03	154.125	-21.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	156.375	-21.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	158.625	-21.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	160.875	-21.375	2.25	9.86E-01	255	0	0
SB_HCR	2020-10-03	163.125	-21.375	2.25	3.09E-01	255	0	0
SB_HCR	2020-10-03	167.625	-21.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	169.875	-21.375	2.25	4.60E-01	255	0	0
SB_HCR	2020-10-03	-140.625	-21.375	2.25	6.56E-01	255	0	0
SB_HCR	2020-10-03	-131.625	-21.375	2.25	5.56E-01	255	0	0
SB_HCR	2020-10-03	-124.875	-21.375	2.25	6.93E-01	255	0	0
SB_HCR	2020-10-03	-122.625	-21.375	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	-120.375	-21.375	2.25	5.29E-01	255	0	0
SB_HCR	2020-10-03	-118.125	-21.375	2.25	9.62E-01	255	0	0
SB_HCR	2020-10-03	-115.875	-21.375	2.25	3.80E-01	255	0	0
SB_HCR	2020-10-03	-111.375	-21.375	2.25	3.35E-01	255	0	0
SB_HCR	2020-10-03	-109.125	-21.375	2.25	8.79E-01	255	0	0
SB_HCR	2020-10-03	-102.375	-21.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-100.125	-21.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-88.875	-21.375	2.25	9.95E-01	255	0	0
SB_HCR	2020-10-03	-30.375	-21.375	2.25	5.38E-01	255	0	0
SB_HCR	2020-10-03	-163.125	-21.375	2.25	6.50E-01	255	0	0
SB_HCR	2020-10-03	-19.125	-21.375	2.25	2.72E-01	255	0	0
SB_HCR	2020-10-03	-7.875	-21.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-5.625	-21.375	2.25	6.48E-01	255	0	0
SB_HCR	2020-10-03	-160.875	-21.375	2.25	8.59E-01	255	0	0
SB_HCR	2020-10-03	3.375	-21.375	2.25	1.27E-01	255	0	0
SB_HCR	2020-10-03	5.625	-21.375	2.25	9.77E-01	255	0	0
SB_HCR	2020-10-03	10.125	-21.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	12.375	-21.375	2.25	8.90E-01	255	0	0
SB_HCR	2020-10-03	-158.625	-21.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	28.125	-21.375	2.25	9.44E-01	255	0	0
SB_HCR	2020-10-03	32.625	-21.375	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-03	55.125	79.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	73.125	79.875	2.25	1.23E-01	255	0	0
SB_HCR	2020-10-03	120.375	79.875	2.25	9.55E-01	255	0	0
SB_HCR	2020-10-03	122.625	79.875	2.25	1.81E-01	255	0	0
SB_HCR	2020-10-03	124.875	79.875	2.25	9.97E-01	255	0	0
SB_HCR	2020-10-03	127.125	79.875	2.25	9.97E-01	255	0	0
SB_HCR	2020-10-03	129.375	79.875	2.25	9.85E-01	255	0	0
SB_HCR	2020-10-03	131.625	79.875	2.25	9.40E-01	255	0	0
SB_HCR	2020-10-03	133.875	79.875	2.25	6.92E-01	255	0	0
SB_HCR	2020-10-03	136.125	79.875	2.25	9.34E-01	255	0	0
SB_HCR	2020-10-03	138.375	79.875	2.25	9.87E-01	255	0	0
SB_HCR	2020-10-03	140.625	79.875	2.25	9.87E-01	255	0	0
SB_HCR	2020-10-03	142.875	79.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	145.125	79.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	160.875	79.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	163.125	79.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	165.375	79.875	2.25	9.69E-01	255	0	0
SB_HCR	2020-10-03	167.625	79.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	169.875	79.875	2.25	9.45E-01	255	0	0
SB_HCR	2020-10-03	-97.875	79.875	2.25	9.72E-01	255	0	0
SB_HCR	2020-10-03	-88.875	79.875	2.25	1.66E-01	255	0	0
SB_HCR	2020-10-03	-86.625	79.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-82.125	79.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-79.875	79.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-77.625	79.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-66.375	79.875	2.25	9.40E-01	255	0	0
SB_HCR	2020-10-03	-61.875	79.875	2.25	5.23E-01	255	0	0
SB_HCR	2020-10-03	-165.375	79.875	2.25	1.00E-01	255	0	0
SB_HCR	2020-10-03	-16.875	79.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-14.625	79.875	2.25	9.96E-01	255	0	0
SB_HCR	2020-10-03	16.875	79.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	19.125	79.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-156.375	-23.625	2.25	5.91E-01	255	0	0
SB_HCR	2020-10-03	52.875	-23.625	2.25	1.09E-01	255	0	0
SB_HCR	2020-10-03	55.125	-23.625	2.25	5.25E-01	255	0	0
SB_HCR	2020-10-03	66.375	-23.625	2.25	9.33E-01	255	0	0
SB_HCR	2020-10-03	73.125	-23.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	75.375	-23.625	2.25	9.23E-01	255	0	0
SB_HCR	2020-10-03	88.875	-23.625	2.25	9.74E-01	255	0	0
SB_HCR	2020-10-03	97.875	-23.625	2.25	8.08E-01	255	0	0
SB_HCR	2020-10-03	109.125	-23.625	2.25	8.53E-01	255	0	0
SB_HCR	2020-10-03	124.875	-23.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	138.375	-23.625	2.25	5.91E-01	255	0	0
SB_HCR	2020-10-03	154.125	-23.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	156.375	-23.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	160.875	-23.625	2.25	7.25E-01	255	0	0
SB_HCR	2020-10-03	163.125	-23.625	2.25	9.97E-01	255	0	0
SB_HCR	2020-10-03	165.375	-23.625	2.25	9.94E-01	255	0	0
SB_HCR	2020-10-03	167.625	-23.625	2.25	1.25E-01	255	0	0
SB_HCR	2020-10-03	169.875	-23.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-140.625	-23.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-138.375	-23.625	2.25	4.26E-01	255	0	0
SB_HCR	2020-10-03	-136.125	-23.625	2.25	6.83E-01	255	0	0
SB_HCR	2020-10-03	-124.875	-23.625	2.25	2.35E-01	255	0	0
SB_HCR	2020-10-03	-122.625	-23.625	2.25	9.91E-01	255	0	0
SB_HCR	2020-10-03	-120.375	-23.625	2.25	9.88E-01	255	0	0
SB_HCR	2020-10-03	-118.125	-23.625	2.25	2.59E-01	255	0	0
SB_HCR	2020-10-03	-115.875	-23.625	2.25	5.46E-01	255	0	0
SB_HCR	2020-10-03	-111.375	-23.625	2.25	9.94E-01	255	0	0
SB_HCR	2020-10-03	-106.875	-23.625	2.25	1.78E-01	255	0	0
SB_HCR	2020-10-03	-100.125	-23.625	2.25	9.58E-01	255	0	0
SB_HCR	2020-10-03	-95.625	-23.625	2.25	9.86E-01	255	0	0
SB_HCR	2020-10-03	-93.375	-23.625	2.25	4.77E-01	255	0	0
SB_HCR	2020-10-03	-79.875	-23.625	2.25	5.02E-01	255	0	0
SB_HCR	2020-10-03	-61.875	-23.625	2.25	2.66E-01	255	0	0
SB_HCR	2020-10-03	-59.625	-23.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-39.375	-23.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-37.125	-23.625	2.25	7.60E-01	255	0	0
SB_HCR	2020-10-03	-10.125	-23.625	2.25	9.71E-01	255	0	0
SB_HCR	2020-10-03	3.375	-23.625	2.25	6.83E-01	255	0	0
SB_HCR	2020-10-03	5.625	-23.625	2.25	9.98E-01	255	0	0
SB_HCR	2020-10-03	7.875	-23.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	25.875	-23.625	2.25	5.12E-01	255	0	0
SB_HCR	2020-10-03	28.125	-23.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	30.375	-23.625	2.25	3.31E-01	255	0	0
SB_HCR	2020-10-03	32.625	-23.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-156.375	-25.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	52.875	-25.875	2.25	1.87E-01	255	0	0
SB_HCR	2020-10-03	64.125	-25.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	73.125	-25.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	75.375	-25.875	2.25	8.61E-01	255	0	0
SB_HCR	2020-10-03	84.375	-25.875	2.25	9.98E-01	255	0	0
SB_HCR	2020-10-03	109.125	-25.875	2.25	9.96E-01	255	0	0
SB_HCR	2020-10-03	111.375	-25.875	2.25	2.97E-01	255	0	0
SB_HCR	2020-10-03	140.625	-25.875	2.25	2.10E-01	255	0	0
SB_HCR	2020-10-03	158.625	-25.875	2.25	6.41E-01	255	0	0
SB_HCR	2020-10-03	165.375	-25.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-140.625	-25.875	2.25	6.39E-01	255	0	0
SB_HCR	2020-10-03	-138.375	-25.875	2.25	9.97E-01	255	0	0
SB_HCR	2020-10-03	-133.875	-25.875	2.25	2.52E-01	255	0	0
SB_HCR	2020-10-03	-129.375	-25.875	2.25	9.92E-01	255	0	0
SB_HCR	2020-10-03	-127.125	-25.875	2.25	1.55E-01	255	0	0
SB_HCR	2020-10-03	-124.875	-25.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-122.625	-25.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-120.375	-25.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-118.125	-25.875	2.25	9.74E-01	255	0	0
SB_HCR	2020-10-03	-113.625	-25.875	2.25	9.95E-01	255	0	0
SB_HCR	2020-10-03	-111.375	-25.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-102.375	-25.875	2.25	9.95E-01	255	0	0
SB_HCR	2020-10-03	-97.875	-25.875	2.25	8.33E-01	255	0	0
SB_HCR	2020-10-03	-95.625	-25.875	2.25	9.93E-01	255	0	0
SB_HCR	2020-10-03	-77.625	-25.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-61.875	-25.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-03	-16.875	-25.875	2.25	9.88E-01	255	0	0
